FRNM_NM,RN_ADDR,OPR_TIME_INFO,RPRS_TELNO,HMPG_URL,LA_VLUE,LO_VLUE
별내이마트약국,경기도 남양주시 순화궁로 167 (별내동),월 10:00 - 20:30 | 화 10:00 - 20:30 | 수(8/28) 정기휴무 (격주 수요일) | 목 10:00 - 20:30 | 금 10:00 - 20:30 | 토 10:00 - 21:00 | 일 10:00 - 21:00,0507-1338-8116,,37.64281082,127.1259689
초코동물약국,대구광역시 서구 서대구로 192-9 (평리동),월 09:00 - 18:30 | 화 09:00 - 18:30 | 수 09:00 - 18:30 | 목 09:00 - 18:30 | 금 09:00 - 18:30 | 토 09:00 - 13:00 | 일 정기휴무 (매주 일요일),,https://blog.naver.com/chocopetpharm,35.87504578,128.5552368
마포삼성약국,서울특별시 마포구 도화길 33 (도화동),월 08:30 - 21:00 | 화 08:30 - 21:00 | 수 08:30 - 21:00 | 목 08:30 - 21:00 | 금 08:30 - 21:00 | 토 08:30 - 21:00 | 일 정기휴무 (매주 일요일),02-712-8988,,37.54113388,126.9494553
고속터미널약국,서울특별시 서초구 신반포로 194 (반포동),월 09:00 - 21:00 | 화 09:00 - 21:00 | 수 09:00 - 21:00 | 목 09:00 - 21:00 | 금 09:00 - 21:00 | 토 09:00 - 21:00 | 일 09:00 - 21:00,0507-1357-2260,https://blog.naver.com/jhs4186789,37.50643539,127.0068359
우리약국,"경기도 부천시 소사구 경인로 505 (괴안동, 역곡하이뷰)",월 08:30 - 22:00 | 화 08:30 - 22:00 | 수 08:30 - 22:00 | 목 08:30 - 22:00 | 금 08:30 - 22:00 | 토 08:30 - 21:00 | 일 10:00 - 21:00,032-345-6777,,37.48448181,126.8111191
꿈나무약국,대구 달서구 한실로6길 98 2층 꿈나무약국,수 09:00 - 19:00 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 09:00 - 13:00 | 일 정보없음 | 월 09:00 - 19:00 | 화 09:00 - 19:00,0507-1336-5602,,35.79900742,128.5292511
준약국,서울특별시 강동구 진황도로 190 (둔촌동),월 08:30 - 19:00 | 화 08:30 - 19:00 | 수 08:30 - 19:00 | 목 08:30 - 19:00 | 금 08:30 - 19:00 | 토 08:30 - 13:30 | 일 정기휴무 (매주 일요일),02-470-1313,,37.52926254,127.1429901
전대365약국,광주 북구 우치로 88-1 1층 전대365약국,월(9/16) 휴무 | 화(9/17) 휴무 | 수(9/18) 16:00 - 19:00 | 목 10:00 - 19:00 | 금 10:00 - 19:00 | 토 10:00 - 14:00 | 일(9/15) 휴무,062-251-3563,https://blog.naver.com/clardiss,35.17518997,126.9128036
손온누리약국,경기도 의왕시 부곡시장길 11 (삼동),월 09:00 - 20:00 | 화 09:00 - 20:00 | 수 09:00 - 20:00 | 목 09:00 - 20:00 | 금 09:00 - 20:00 | 토 09:00 - 17:00 | 일 정기휴무 (매주 일요일) | 13:00 - 14:00 휴게시간,0507-1443-6024,,37.31995773,126.9502487
미소약국,부산 연제구 중앙대로 1045,수 09:00 - 19:30 | 목 09:00 - 19:30 | 금 09:00 - 19:30 | 토 09:00 - 15:00 | 일 정기휴무 (매주 일요일) | 월 09:00 - 19:30 | 화 09:00 - 19:30,0507-1447-9975,,35.18187332,129.0779419
영등포21세기온누리약국,"서울특별시 영등포구 당산로36길 12 (당산동4가, 당산2차삼성아파트)",월(9/16) 휴무 | 화(9/17) 휴무 | 수(9/18) 09:00 - 22:00 | 목 08:30 - 22:00 | 금 08:30 - 22:00 | 토 08:30 - 22:00 | 일 정기휴무 (매주 일요일),0507-1394-7589,https://blog.naver.com/21cpharm,37.52807999,126.8978043
다정약국,서울특별시 동작구 동작대로29길 69 (사당동),,02-595-8804,,37.48845291,126.9781036
바른손약국,서울 노원구 한글비석로 56 미성아파트상가 1층 107호,화 08:30 - 18:00 | 수 08:30 - 18:00 | 목 08:30 - 18:00 | 금 08:30 - 18:00 | 토 09:00 - 13:00 | 일 정기휴무 (매주 일요일) | 월 08:30 - 18:00,02-977-6400,,37.63587189,127.0686951
서울온누리약국,서울 강남구 역삼로77길 23,수 09:00 - 19:30 | 목 09:00 - 19:30 | 금 09:00 - 19:30 | 토 09:00 - 16:00 | 일 정기휴무 (매주 일요일) | 월 09:00 - 19:30 | 화 09:00 - 19:30,02-3453-9557,,37.50396729,127.0559387
대우당약국,대전광역시 중구 중앙로 173 (은행동),월 09:00 - 22:00 | 화 09:00 - 22:00 | 수 09:00 - 22:00 | 목 09:00 - 22:00 | 금 09:00 - 22:00 | 토 09:00 - 22:00 | 일 09:00 - 21:00,042-255-8001,,36.32984161,127.4284286
건강온누리약국,대구광역시 동구 안심로22길 46 (율하동),월 09:00 - 19:00 | 화 09:00 - 19:00 | 수 09:00 - 19:00 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 09:00 - 13:30 | 일 정기휴무 (매주 일요일),053-961-3721,https://smartstore.naver.com/il4238,35.86336899,128.6963654
꿀약국,대구 동구 효목로 39-1 꿀약국,화 09:00 - 18:00 | 13:00 - 13:50 휴게시간 | 수 09:00 - 18:15 | 13:00 - 13:50 휴게시간 | 목 09:00 - 18:00 | 13:00 - 13:50 휴게시간 | 금 09:00 - 18:15 | 13:00 - 13:50 휴게시간 | 토 09:00 - 13:15 | 일 정기휴무 (매주 일요일) | 월 09:00 - 18:15 | 13:00 - 13:50 휴게시간,0507-1363-1270,https://blog.naver.com/wisdom8967,35.87682343,128.6394653
21세기청학보건당약국,경기도 남양주시 별내면 청학로중앙길 9,,031-821-1653,,37.70869446,127.1184006
행복이가득한온누리약국,서울특별시 관악구 남부순환로 1443 (신림동),,02-865-4703,,37.48142242,126.9111099
온천약국,부산광역시 동래구 온천장로 81-1 (온천동),,051-557-0911,,35.21863174,129.0822601
부산진약국,부산광역시 부산진구 동성로 152 (전포동),월(9/16) 추석 연휴10:00 - 17:00 | 화(9/17) 추석10:00 - 17:00 | 수(9/18) 추석 연휴10:00 - 17:00 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 09:00 - 18:00 | 일 정기휴무 (매주 일요일),051-817-5711,,35.16170883,129.0628967
휴베이스 동광주약국,광주 북구 동문대로 155,수 09:00 - 20:00 | 목 09:00 - 20:00 | 금 09:00 - 20:00 | 토 09:00 - 17:00 | 일 정기휴무 (매주 일요일) | 월 09:00 - 20:00 | 화 09:00 - 20:00,0507-1319-0146,,35.17668915,126.9275665
나래약국,광주광역시 남구 대남대로 131 (봉선동),매일 09:00 - 01:00 ,062-675-0203,,35.13369751,126.9107056
셀메드 강동프라자약국,서울 강동구 올림픽로 624 1층,화 08:30 - 18:30 | 수 08:30 - 18:30 | 목 08:30 - 18:30 | 금 08:30 - 18:30 | 토 08:30 - 13:00 | 일 정기휴무 (매주 일요일) | 월 08:30 - 18:30,02-470-0203,,37.53704453,127.1232452
모닝약국,부산 남구 용호로 56 모닝약국,화 08:30 - 19:00 | 수 08:30 - 19:00 | 목 08:30 - 19:00 | 금 08:30 - 19:00 | 토 08:30 - 13:00 | 일 정기휴무 (매주 일요일) | 월 08:30 - 19:00,0507-1460-2284,,35.12608337,129.1099548
열린약국,서울특별시 은평구 은평로 197-2 (녹번동),,02-355-3464,,37.60200119,126.9295959
온누리소망약국,서울특별시 은평구 가좌로5길 22-1 (응암동),,02-373-6288,,37.58688736,126.9203873
보듬약국,인천 중구 영종대로 118 1층 102호,화 08:40 - 20:00 | 수 08:40 - 20:00 | 목 08:40 - 20:00 | 금 08:40 - 20:00 | 토 08:40 - 15:00 | 일 정기휴무 (매주 일요일) | 월 08:40 - 20:00,032-751-0660,,37.49483109,126.4922409
거봉약국,울산광역시 남구 삼산중로 71 (달동),월 09:00 - 21:00 | 화 09:00 - 21:00 | 수 09:00 - 21:00 | 목 09:00 - 21:00 | 금 09:00 - 21:00 | 토 09:00 - 21:00 | 일 10:00 - 21:00,0507-1331-1119,,35.53990936,129.3351135
시민온누리약국,경기도 파주시 문산읍 문향로49번길 26,월(9/16) 09:00 - 18:00 | 화(9/17) 10:00 - 18:00 | 수(9/18) 09:00 - 18:00 | 목 08:30 - 21:00 | 금 08:30 - 21:00 | 토 08:30 - 20:00 | 일(9/15) 09:30 - 19:00 | 18:00 - 18:40 휴게시간,,https://blog.naver.com/aam_mgg,37.85638809,126.7839661
일곡행복약국,광주광역시 북구 설죽로 495-10 (일곡동),,062-571-0606,,35.20320892,126.8973694
호평 참약국,경기 남양주시 늘을2로14번길 3 112호,수 09:30 - 19:30 | 목 09:30 - 19:30 | 금 09:30 - 19:30 | 토 09:30 - 14:30 | 일 정기휴무 (매주 일요일) | 월 09:30 - 19:30 | 화 09:30 - 19:30,0507-1489-3493,,37.65410614,127.2441177
셀메드 오아시스 약국,경기 성남시 수정구 성남대로1221번길 6 102호,수 08:00 - 20:00 | 12:30 - 13:00 휴게시간 | 목 08:00 - 20:00 | 12:30 - 13:00 휴게시간 | 금 08:00 - 20:00 | 12:30 - 13:00 휴게시간 | 토 08:00 - 15:00 | 일 정기휴무 (매주 일요일) | 월 08:00 - 20:00 | 12:30 - 13:00 휴게시간 | 화 08:00 - 20:00 | 12:30 - 13:00 휴게시간,0507-1379-3206,https://www.tiktok.com/@namu3206,37.43893814,127.1271439
메디칼우리약국,서울특별시 노원구 동일로 1044 (공릉동),,,,37.62336731,127.0740509
광은약국,충청남도 아산시 배방읍 배방로14번길 9,월(9/16) 09:00 - 22:00 | 화(9/17) 09:00 - 22:00 | 수(9/18) 09:00 - 22:00 | 목 09:00 - 19:30 | 금 09:00 - 19:30 | 토 09:00 - 22:00 | 일 10:00 - 22:00,0507-1419-7098,https://blog.naver.com/justone1005,36.77526855,127.0533524
참약사평촌수약국,경기도 안양시 동안구 시민대로 214 (호계동),,031-387-3375,,37.39193344,126.9548111
다사랑약국,경기도 양주시 평화로1489번길 19-11 (덕계동),,031-862-8575,,37.82275009,127.0485077
원약국,경기 남양주시 진건읍 사릉로402번길 2,수 09:00 - 19:00 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 09:00 - 13:00 | 일 정기휴무 (매주 일요일) | 월 09:00 - 19:00 | 화 09:00 - 19:00,031-575-7571,,37.65642166,127.1799545
백제온누리약국,경기도 안산시 단원구 화랑로 103 (원곡동),,031-410-2020,,37.32704544,126.8007736
뉴욕 온누리약국,서울 강동구 양재대로 1590 1층,수 09:00 - 19:00 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 09:00 - 15:00 | 일 정기휴무 (매주 일요일) | 월 09:00 - 19:00 | 화 09:00 - 19:00,0507-1327-0048,https://smartstore.naver.com/,37.5474472,127.1436996
대산프라자약국,인천광역시 연수구 앵고개로246번길 10 (동춘동),월(9/16) 추석 연휴 휴무 | 화(9/17) 22:00 - 01:00 | 수(9/18) 추석 연휴 휴무 | 목 08:30 - 21:00 | 금 08:30 - 21:00 | 토 08:30 - 15:00 | 일 정기휴무 (매주 일요일),032-816-4531,,37.40841675,126.6706009
흥덕온누리약국,경기도 용인시 기흥구 흥덕중앙로 60 (영덕동),매일 10:00 - 21:00 ,031-216-6767,,37.27575302,127.0733337
온누리새정문약국,강원 춘천시 백령로 152,화 08:00 - 20:00 | 수 08:00 - 20:00 | 목 08:00 - 20:00 | 금 08:00 - 20:00 | 토 정기휴무 (매주 토요일) | 일 정기휴무 (매주 일요일) | 월 08:00 - 20:00,033-252-1414,,37.87512207,127.7435989
서울드림약국,경기도 고양시 일산동구 고봉로 20-21 (장항동),월(9/16) 추석 연휴17:00 - 21:00 | 화(9/17) 17:00 - 21:00 | 수(9/18) 휴무 | 목 10:00 - 21:50 | 금 10:00 - 21:50 | 토 17:00 - 21:00 | 일 정기휴무 (매주 일요일),0507-1358-1283,https://www.instagram.com/writerpharm,37.6636734,126.7657089
휴베이스 남창중앙약국,울산광역시 울주군 온양읍 남창강변로 36,월 09:00 - 18:00 | 화 09:00 - 18:00 | 수 09:00 - 18:00 | 목 09:00 - 18:00 | 금 09:00 - 18:00 | 토 정보없음 | 일 정보없음,052-238-7779,,35.41584396,129.2803192
메디팜 햇살약국,서울 서대문구 수색로 100 DMC래미안e편한세상 101동104호,화 08:30 - 18:30 | 수 08:30 - 18:30 | 목 08:30 - 13:30 | 금 08:30 - 18:30 | 토 08:30 - 13:30 | 일 정기휴무 (매주 일요일) | 월 08:30 - 18:30,0507-1418-2656,,37.57473373,126.9079132
한마음약국,경기도 고양시 덕양구 삼송로205번길 12 (삼송동),월 09:00 - 20:00 | 화 09:00 - 20:00 | 수 09:00 - 20:00 | 목 09:00 - 20:00 | 금 09:00 - 20:00 | 토 09:00 - 20:00 | 일 정기휴무 (매주 일요일),0507-1421-1771,http://blog.naver.com/neuran,37.64961624,126.8755341
노바약국,서울 강남구 강남대로118길 51 103호,수 14:00 - 01:00 | 목 14:00 - 01:00 | 금 14:00 - 01:00 | 토 14:00 - 01:00 | 일 14:00 - 01:00 | 월 14:00 - 01:00 | 화 14:00 - 01:00,02-542-3696,http://blog.naver.com/novapharm,37.50750732,127.0272217
위시티우리약국,경기 고양시 일산동구 위시티4로 46 2단지 상가 1층,수 09:00 - 19:00 | 목 09:00 - 19:00 | 금 09:00 - 19:00 | 토 09:00 - 15:00 | 일 정기휴무 (매주 일요일) | 월 09:00 - 19:00 | 화 09:00 - 19:00,0507-1349-1158,,37.68403244,126.8145981
세이브약국,서울 관악구 난곡로 220,수 09:30 - 19:30 | 목 09:30 - 19:30 | 금 09:30 - 20:30 | 토 09:30 - 18:00 | 일 정기휴무 (매주 일요일) | 월 09:30 - 19:30 | 화 09:30 - 20:30,02-855-6965,,37.47428513,126.9180603
나래종로약국,광주광역시 북구 첨단연신로108번길 97 (신용동),매일 09:00 - 22:30 ,062-575-9949,http://goyaksa.modoo.at/,35.2065773,126.8640289
훼미리약국,경기 용인시 기흥구 마북로 152,수 09:00 - 20:00 | 목 09:00 - 20:00 | 금 09:00 - 20:00 | 토 09:00 - 15:00 | 일 정기휴무 (매주 일요일) | 월 09:00 - 20:00 | 화 09:00 - 20:00,031-286-2824,,37.30345535,127.1234589
하늘온누리약국,광주광역시 북구 첨단연신로 105 (신용동),월(9/16) 추석 연휴09:00 - 22:30 | 화(9/17) 추석09:00 - 22:30 | 수(9/18) 추석 연휴09:00 - 22:30 | 목 09:00 - 22:30 | 금 09:00 - 22:30 | 토 09:00 - 22:30 | 일 09:00 - 22:30,0507-1336-5690,https://blog.naver.com/pharmjw,35.20734406,126.8640366
사하하윤동물약국,부산 사하구 낙동대로 410 1층,화 08:30 - 19:30 | 수 08:30 - 19:00 | 목 08:30 - 19:30 | 금 08:30 - 19:30 | 토 08:30 - 14:00 | 일 정기휴무 (매주 일요일) | 월 08:30 - 19:30,0507-1355-7231,http://petpharm.modoo.at/,35.10390854,128.9735718
진심약국,경기 의정부시 호국로 1319 남평프라자 1층,수 09:00 - 20:30 | 목 09:00 - 20:30 | 금 09:00 - 20:30 | 토 09:00 - 14:30 | 일 09:00 - 12:00 | 월 09:00 - 20:30 | 화 09:00 - 20:30,031-841-5690,,37.74391556,127.0507584
여흥가축약품,경기 여주시 청심로 16,화 08:30 - 17:30 | 수 08:30 - 17:30 | 목 08:30 - 17:30 | 금 08:30 - 17:30 | 토 정기휴무 (매주 토요일) | 일 정기휴무 (매주 일요일) | 월 08:30 - 17:30,031-885-7761,,37.30035782,127.6229248
광교백두산약국,경기 수원시 영통구 대학로 56,화 08:30 - 20:00 | 수 08:30 - 20:00 | 목 08:30 - 20:00 | 금 08:30 - 20:00 | 토 08:30 - 14:00 | 일 09:00 - 14:00 | 월 08:30 - 20:00,031-213-1442,,37.30083084,127.0451965
가좌진약국,서울 서대문구 모래내로 137,수 09:00 - 19:00 | 목 09:00 - 19:30 | 금 09:00 - 19:30 | 토 09:00 - 14:30 | 일 정기휴무 (매주 일요일) | 월 09:00 - 19:30 | 화 09:00 - 19:30,02-372-7749,,37.56913757,126.9169083
미소약국,대전 중구 서문로 133 1층,화 08:30 - 18:30 | 수 08:30 - 13:00 | 목 08:30 - 18:30 | 금 08:30 - 18:30 | 토 08:30 - 13:00 | 일 정기휴무 (매주 일요일) | 월 08:30 - 18:30,042-587-7346,,36.31983185,127.4050827
신사 굿약국,서울 강남구 도산대로 120 청호빌딩 1층,화 09:20 - 21:00 | 수 09:20 - 21:00 | 목 09:20 - 21:00 | 금 09:20 - 21:00 | 토 10:00 - 20:00 | 일 정기휴무 (매주 일요일) | 월 09:20 - 21:30,0507-1321-9165,https://blog.naver.com/sinsagoodpharm,37.51673508,127.0218811
서면광제약국,부산광역시 부산진구 서면문화로 8-6 (부전동),월 09:00 - 19:30 | 화 09:00 - 19:30 | 수 09:00 - 19:30 | 목 09:00 - 19:30 | 금 09:00 - 19:30 | 토 09:00 - 15:00 | 일 정기휴무 (매주 일요일),051-809-1960,,35.15863037,129.0581207
휴베이스 정다운약국,대구 달성군 다사읍 달구벌대로 874 1층,화 09:00 - 18:00 | 수 09:00 - 18:00 | 목 09:00 - 18:00 | 금 09:00 - 18:00 | 토 09:00 - 13:00 | 일 정기휴무 (매주 일요일) | 월 09:00 - 18:00,053-582-3651,,35.85795593,128.4643097
메디팜 파마트삼보약국,경기도 시흥시 비둘기공원7길 18 (대야동),,031-311-0119,,37.44441605,126.7931061
정약국,광주 북구 임방울대로 1039 1층 정약국,화 08:30 - 19:30 | 수 10:00 - 20:00 | 목 08:30 - 19:30 | 금 08:30 - 19:30 | 토 09:00 - 13:00 | 일 정기휴무 (매주 일요일) | 월 08:30 - 19:30,0507-1309-7094,https://blog.naver.com/spyoppa2,35.21282196,126.8710022
삼보온누리약국,"부산 북구 금곡대로 270 대림타운상가동 102호,121호",화 09:00 - 18:30 | 수 09:00 - 18:30 | 목 09:00 - 18:30 | 금 09:00 - 18:30 | 토 09:00 - 14:30 | 일 정기휴무 (매주 일요일) | 월 09:00 - 18:30,051-363-5425,,35.23237991,129.0138855
한나 약국,경기도 고양시 일산서구 중앙로 1406 (주엽동),월 08:30 - 21:30 | 화 08:30 - 21:30 | 수 08:30 - 21:30 | 목 08:30 - 21:30 | 금 08:30 - 21:30 | 토 정보없음 | 일 12:30 - 21:30,031-915-7501,,37.66936874,126.7638702
백세약국,경기도 광주시 퇴촌면 광동로 41,,031-765-0568,,37.47073746,127.3074188
참약사약국,경기 수원시 권선구 호매실로104번길 24-43 1층 참약사약국,"화 09:00 - 21:00 | 수 09:00 - 21:00 | 목 09:00 - 21:00 | 금 09:00 - 21:00 | 토 09:00 - 14:00 | 일(10/20) 정기휴무 (매달 1, 3, 5번째 일요일) | 월 09:00 - 21:00",031-291-1949,,37.25794983,126.9625702
여주사랑약국,경기 여주시 세종로 18-1,,031-885-7717,,37.29623032,127.6363297
다정한약국,경기 부천시 소사구 소사로 156,화 09:00 - 19:00 | 13:00 - 14:00 휴게시간 | 수 09:00 - 19:00 | 13:00 - 14:00 휴게시간 | 목 09:00 - 19:00 | 13:00 - 14:00 휴게시간 | 금 09:00 - 19:00 | 13:00 - 14:00 휴게시간 | 토 09:00 - 13:00 | 일 정기휴무 (매주 일요일) | 월 09:00 - 19:00 | 13:00 - 14:00 휴게시간,0507-1442-8937,https://blog.naver.com/dajeonghanpharmacy,37.47217941,126.7957458
셀메드 쉬즈온누리약국,경기 의정부시 추동로 9 휴먼시티,화 09:00 - 20:00 | 수 09:00 - 20:00 | 목 09:00 - 20:00 | 금 09:00 - 20:00 | 토 정보없음 | 일 정기휴무 (매주 일요일) | 월 09:00 - 20:00,031-841-1700,,37.74298859,127.0570679
태평로 온누리약국,경기 성남시 수정구 수정북로13번길 2,,031-721-5790,,37.4417305,127.131218
옥정온누리약국,경기 양주시 옥정로 222 옥정스카이 108호,화 09:00 - 20:30 | 수 09:00 - 20:00 | 목 09:00 - 20:30 | 금 09:00 - 20:00 | 토 09:00 - 14:00 | 일 정기휴무 (매주 일요일) | 월 09:00 - 20:00,031-868-7939,,37.82139969,127.0921555
태장 온누리약국,경기 수원시 영통구 덕영대로 1505 늘푸른빌딩,화 08:00 - 19:00 | 수 08:00 - 19:00 | 목 08:00 - 19:00 | 금 08:00 - 19:00 | 토 08:00 - 15:00 | 일 정기휴무 (매주 일요일) | 월 08:00 - 19:00,031-202-4566,,37.24611282,127.0555038
평화약국,경기 양평군 용문면 용문로 349,화 08:00 - 21:00 | 수 08:00 - 21:00 | 목 08:00 - 21:00 | 금 08:00 - 21:00 | 토 09:00 - 13:00 | 일 09:00 - 17:30 | 월 08:00 - 21:00,031-773-3201,,37.4839325,127.5926437
건강한세상건강당약국,경기 동두천시 큰시장로 43 평화빌딩,화 08:30 - 20:30 | 수 08:30 - 20:30 | 목 08:30 - 20:30 | 금 08:30 - 20:30 | 토 08:30 - 20:30 | 일 08:30 - 20:30 | 월 08:30 - 20:30,031-864-7575,,37.90019226,127.0529556
대웅약국,경기 수원시 장안구 경수대로 998 송죽VIP빌딩,,031-248-6700,,37.30590057,127.002655
대학당온누리약국,경기 안양시 동안구 경수대로 556,,031-453-5454,,37.37226868,126.9580994
보성약국,경기 고양시 덕양구 삼송로 189-7,화 08:00 - 21:00 | 수 08:00 - 21:00 | 목 08:00 - 21:00 | 금 08:00 - 21:00 | 토 08:00 - 21:00 | 일 정보없음 | 월 08:00 - 21:00,02-381-8484,,37.65387726,126.8947372
365 자연약국,경기 수원시 영통구 덕영대로 1503 1층,화 09:00 - 21:00 | 수 09:00 - 21:00 | 목 09:00 - 21:00 | 금 09:00 - 21:00 | 토 09:00 - 20:00 | 일 10:00 - 20:00 | 월 09:00 - 21:00,0507-1351-3696,https://blog.naver.com/365naturepharmacy,37.24609756,127.0552368
제임스약국,경기 수원시 팔달구 권광로 354,,031-216-4657,,37.27866745,127.038063
신세계약국,경기 수원시 권선구 정조로 576,,031-224-7828,,37.26026535,127.0132828
셀메드 e푸른약국,경기 수원시 권선구 덕영대로 1205 미래타운빌딩,화 08:30 - 20:00 | 수 08:30 - 20:00 | 목 08:30 - 20:00 | 금 08:30 - 20:00 | 토 08:30 - 18:00 | 일 정보없음 | 월 08:30 - 20:00,0507-1304-5384,,37.24925613,127.0225372
메디칼빈센트약국,경기 수원시 팔달구 중부대로 128 영안빌딩,,031-231-9221,,37.27805328,127.0302582
메디팜 열린약국,경기 수원시 팔달구 권광로 146 벽산그랜드코아,화 09:00 - 21:30 | 수 09:00 - 21:30 | 목 09:00 - 21:30 | 금 09:00 - 21:30 | 토 09:00 - 21:30 | 일 정기휴무 (매주 일요일) | 월 09:00 - 21:30,031-233-4457,https://blog.naver.com/yr2334457,37.26046371,127.0318527
대호약국,경기 수원시 장안구 파장로 82 미소치과,화 08:30 - 21:00 | 수 08:30 - 21:00 | 목 08:30 - 21:00 | 금 08:30 - 21:00 | 토 08:30 - 19:00 | 일 11:00 - 19:00 | 월 08:30 - 21:00,031-241-5358,,37.3065834,126.9920654
수방초단골약국,경기 수원시 팔달구 팔달로 115 화서빌딩,화 09:00 - 22:30 | 수 09:00 - 22:30 | 목 09:00 - 22:30 | 금 09:00 - 22:30 | 토 09:00 - 22:30 | 일 정보없음 | 월 09:00 - 22:30,031-244-0848,,37.27898788,127.0035629
